AT,AP,AH,AFDP,CDP,GTEP,P_oil,P_suc,P_dis,TIT,TAT,T_bearing,T_oil,m_fuel,m_air,V_shaft,N1,P_out,CO,N2,EGT,dEGT,HR,SM,NOx,EGT_Expected,EGT_norm,SM_prox,eta_resid,AFDP_ma,dP_filter,V_harm_1x,V_harm_2x,fault_type
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,75.5969858099919,49.446627310670294,1000.0,100.0,18.535641540466877,69.052,180.0,50.0,62.468733630488494,450.0,3.325140491787651,9000.0,22.603614409278855,20.0,691.6,0.6506651243493349,0.24654618635737152,-1.0,8.0,0.0,10.114598989784625,5.285603746419227,bearing tube
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,41.086,1000.0,100.0,10.0,69.219,180.0,50.0,62.51003061618204,450.0,4.214897405394633,9000.0,23.269577521194208,20.0,691.6,0.6506651243493349,0.2243474159601931,-1.0,8.0,0.0,10.567877451510533,4.261480384085053,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.984,1000.0,100.0,10.0,69.364,180.0,50.0,61.75553740431464,450.0,1.8156353458260837,9000.0,23.46985789499413,20.0,691.6,0.6506651243493349,0.21767140350019562,-1.0,8.0,0.0,9.417439927906786,4.807753036818117,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.996,1000.0,100.0,10.0,69.303,180.0,50.0,62.56614313030838,450.0,4.6610390571751905,9000.0,23.941124955777486,20.0,691.6,0.6506651243493349,0.20196250147408382,-1.0,8.0,0.0,9.545867445347271,5.312890077952317,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,41.008,1000.0,100.0,10.0,69.311,180.0,50.0,61.41762183801333,450.0,7.223820954934981,9000.0,23.684604074834105,20.0,691.6,0.6506651243493349,0.21051319750552983,-1.0,8.0,0.0,10.224888549188215,5.068668229967416,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1014.2750966214863,500.0,60.0,41.062,1000.0,100.0,10.0,69.257,180.0,50.0,62.57820466818893,451.368057099117,8.967219290545438,9337.566945039114,23.81567965065133,26.631101839302698,691.6,0.6506651243493349,0.2061440116449557,-1.0,8.0,0.0,8.401327304158187,5.175620651313434,hot_section
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,41.078,1000.0,100.0,10.0,69.135,180.0,50.0,62.189807307379105,450.0,4.790285638063451,9000.0,23.128718181565198,20.0,691.6,0.6506651243493349,0.22904272728116007,-1.0,8.0,0.0,9.453660671008846,4.473365160645782,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,41.0,1000.0,100.0,10.0,69.058,180.0,50.0,61.74917624491332,450.0,1.4988707720771108,9000.0,24.258815446940464,20.0,691.6,0.6506651243493349,0.1913728184353179,-1.0,8.0,0.0,10.397742041221035,5.332058094597988,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.996,1000.0,100.0,10.0,69.083,180.0,50.0,61.41250270515256,450.0,3.9221415990303186,9000.0,22.934350371190398,20.0,691.6,0.6506651243493349,0.2355216542936534,-1.0,8.0,0.0,9.706630041923452,4.450869538925639,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.984,1000.0,100.0,10.0,69.193,180.0,50.0,61.9731238288723,450.0,3.373915428147589,9000.0,22.984052652849734,20.0,691.6,0.6506651243493349,0.23386491157167555,-1.0,8.0,0.0,9.186758433654473,5.066525012410202,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.906,1000.0,100.0,10.0,69.067,180.0,50.0,62.10169354385994,450.0,2.36300479517923,9000.0,23.04392553302989,20.0,691.6,0.6506651243493349,0.23186914889900373,-1.0,8.0,0.0,10.962783329214654,5.476440086810798,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.984,1000.0,100.0,10.0,69.012,180.0,50.0,61.93947298223459,450.0,6.162900939257064,9000.0,22.662088202054868,20.0,691.6,0.6506651243493349,0.2445970599315044,-1.0,8.0,0.0,9.294732421363365,5.657772636446437,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.902,1000.0,100.0,10.0,68.858,180.0,50.0,62.373096343300524,450.0,3.347512636752344,9000.0,23.253413009472503,20.0,691.6,0.6506651243493349,0.22488623301758323,-1.0,8.0,0.0,9.738317226520047,5.179037792516209,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.891,1000.0,100.0,10.0,68.928,180.0,50.0,62.029630386444005,450.0,3.6450450258128253,9000.0,23.010593653603692,20.0,691.6,0.6506651243493349,0.2329802115465436,-1.0,8.0,0.0,9.813634250354653,5.308339220685402,normal
20.0,980.0,20.0,8.0,15.3501954606253,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.914,1000.0,100.0,10.0,68.948,174.8963358020143,50.0,62.46688766314713,450.0,3.2456142504218577,9000.0,22.80537421879992,20.0,691.6,0.6506651243493349,0.23982085937333603,-1.0,8.0,0.0,10.04157219698885,4.787783928039885,filter fouling
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.902,1000.0,100.0,10.0,68.976,180.0,50.0,61.650446254869,450.0,0.166368256469847,9000.0,23.66466675128863,20.0,691.6,0.6506651243493349,0.21117777495704562,-1.0,8.0,0.0,9.815247399048026,4.8314945537174285,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.902,1000.0,100.0,10.0,68.822,180.0,50.0,62.41941462723997,450.0,1.736027119846078,9169.265016720048,16.55163330717322,20.0,691.6,0.6506651243493349,0.24934673683079087,-1.0,8.0,0.0,9.959517460716445,5.40929817998565,compressor
20.0,980.0,20.0,8.0,15.34485162511728,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.914,1000.0,100.0,10.0,69.174,180.0,50.0,62.12976973334949,450.0,5.922186972240432,9021.365767752379,16.99094579944039,20.0,691.6,0.6506651243493349,0.2242357587256554,-1.0,8.0,0.0,10.028747289537955,5.000562233865362,compressor
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1004.4023206236474,500.0,60.0,40.914,1000.0,100.0,10.0,69.171,180.0,50.0,62.880480245069506,453.4616069155247,9.16432490827766,9294.219260723488,23.1517530565884,28.379069223977424,691.6,0.6506651243493349,0.22827489811371998,-1.0,8.0,0.0,9.956661785616788,4.955440161648651,hot_section
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.914,1000.0,100.0,10.0,69.203,180.0,50.0,62.33178649246114,450.0,2.467369300768589,9000.0,23.705420646617508,20.0,691.6,0.6506651243493349,0.2098193117794164,-1.0,8.0,0.0,10.046636920346621,4.506304664934524,normal
20.0,980.0,20.0,8.0,15.735249339472723,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.926,1000.0,100.0,10.0,69.003,175.883383588346,50.0,62.05784840784284,450.0,3.2005598874204724,9000.0,23.162927168290988,20.0,691.6,0.6506651243493349,0.22790242772363373,-1.0,8.0,0.0,8.81053715609182,5.052706842263159,filter fouling
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.902,1000.0,100.0,10.0,68.951,180.0,50.0,62.54611576913947,450.0,7.487243734583131,9000.0,22.951235670473,20.0,691.6,0.6506651243493349,0.23495881098423332,-1.0,8.0,0.0,10.220532348883783,5.226052192478924,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,66.51221396701845,47.734494028273105,1000.0,100.0,17.366869232146655,65.148,180.0,50.0,60.0,450.0,5.537207530992738,9000.0,23.644910201269397,20.0,691.6,0.6506651243493349,0.21183632662435342,-1.0,8.0,0.0,9.297771651009482,4.722040683665844,bearing tube
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.812,1000.0,100.0,10.0,65.122,180.0,50.0,62.001395741824055,450.0,2.885658945893801,9000.0,22.91402968357448,20.0,691.6,0.6506651243493349,0.23619901054751732,-1.0,8.0,0.0,8.916677244385468,4.822522062142943,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.656,1000.0,100.0,10.0,64.841,180.0,50.0,63.00932692526401,450.0,6.609027394231102,9000.0,23.626688831824843,20.0,691.6,0.6506651243493349,0.21244370560583856,-1.0,8.0,0.0,10.690673953245604,5.5531598086073135,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.652,1000.0,100.0,10.0,64.727,180.0,50.0,62.24343321433223,450.0,2.5189683589977605,9000.0,22.877127205004026,20.0,691.6,0.6506651243493349,0.23742909316653246,-1.0,8.0,0.0,9.357242360400447,5.062393152202102,normal
20.0,980.0,20.0,8.0,15.750144923653023,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.664,1000.0,100.0,10.0,65.052,174.58449880477175,50.0,61.62892182813261,450.0,6.018199607468011,9000.0,22.965329125134705,20.0,691.6,0.6506651243493349,0.2344890291621765,-1.0,8.0,0.0,10.089934552977105,4.89899222404525,filter fouling
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.582,1000.0,100.0,10.0,65.149,180.0,50.0,62.87859197157847,450.0,1.2822455081539688,9000.0,24.1040367308464,20.0,691.6,0.6506651243493349,0.1965321089717867,-1.0,8.0,0.0,9.613719256467562,4.602056023731232,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.574,1000.0,100.0,10.0,65.087,180.0,50.0,62.158018070498336,450.0,6.146515663578315,9000.0,22.930806636946635,20.0,691.6,0.6506651243493349,0.23563977876844552,-1.0,8.0,0.0,9.660766892064776,4.7831473390516335,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.562,1000.0,100.0,10.0,65.045,180.0,50.0,62.30980157878793,450.0,3.1877327090580287,9000.0,22.3506699602605,20.0,691.6,0.6506651243493349,0.25497766799131666,-1.0,8.0,0.0,10.24182738429108,4.912501312135472,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.57,1000.0,100.0,10.0,65.155,180.0,50.0,62.664807867393385,450.0,1.9429915181174606,9000.0,23.310424415704972,20.0,691.6,0.6506651243493349,0.22298585280983427,-1.0,8.0,0.0,9.475887520404246,5.479194747924802,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.59,1000.0,100.0,10.0,65.009,180.0,50.0,63.52927088987707,450.0,3.565712773847372,9000.0,22.700203009673206,20.0,691.6,0.6506651243493349,0.24332656634422645,-1.0,8.0,0.0,10.18633713770749,4.786326855636213,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.586,1000.0,100.0,10.0,64.874,180.0,50.0,62.081680495619445,450.0,4.55468835944043,9000.0,23.813308449611647,20.0,691.6,0.6506651243493349,0.20622305167961177,-1.0,8.0,0.0,10.190346238121503,5.6280175186131185,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.562,1000.0,100.0,10.0,65.249,180.0,50.0,62.05393573671841,450.0,3.0105031389485757,9000.0,23.56256416951789,20.0,691.6,0.6506651243493349,0.21458119434940362,-1.0,8.0,0.0,10.582223956968074,4.674959264067199,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.574,1000.0,100.0,10.0,65.256,180.0,50.0,61.2692358802068,450.0,24.206118892342666,9000.0,23.5804541284163,20.0,691.6,0.6506651243493349,0.21398486238612335,-1.0,8.0,0.0,9.831893389751475,4.874844618310881,combustion
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.48,1000.0,100.0,10.0,65.345,180.0,50.0,62.040370466533965,450.0,2.8340122326718653,9000.0,23.089947347007325,20.0,691.6,0.6506651243493349,0.23033508843308917,-1.0,8.0,0.0,10.523291126682107,5.295240276768821,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.398,1000.0,100.0,10.0,64.982,180.0,50.0,63.14520014363701,450.0,5.240744787862716,9000.0,23.358798291635136,20.0,691.6,0.6506651243493349,0.2213733902788288,-1.0,8.0,0.0,10.860347353371031,4.915931774102721,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.492,1000.0,100.0,10.0,65.145,180.0,50.0,62.78944671741751,450.0,4.884444124073199,9000.0,23.174710629840128,20.0,691.6,0.6506651243493349,0.22750964567199575,-1.0,8.0,0.0,10.793341139710233,4.709408285159787,normal
20.0,980.0,20.0,8.0,15.49138782944918,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.562,1000.0,100.0,10.0,65.027,180.0,50.0,61.41306145812199,450.0,3.8781538905841297,9181.42095178025,19.25085009492726,20.0,691.6,0.6506651243493349,0.21335153750733996,-1.0,8.0,0.0,10.293038478395697,4.953854805981414,compressor
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.402,1000.0,100.0,10.0,64.972,180.0,50.0,62.398623251587445,450.0,3.1172353752681,9000.0,22.90615235319002,20.0,691.6,0.6506651243493349,0.23646158822699934,-1.0,8.0,0.0,10.224583035964503,5.1570493727001265,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.418,1000.0,100.0,10.0,64.916,180.0,50.0,62.44076885542566,450.0,4.303081591530533,9000.0,23.6956020434797,20.0,691.6,0.6506651243493349,0.2101465985506767,-1.0,8.0,0.0,11.424727480362971,4.399493024802832,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.504,1000.0,100.0,10.0,64.497,180.0,50.0,62.74098900460684,450.0,5.100507486067398,9000.0,22.944821548542997,20.0,691.6,0.6506651243493349,0.23517261504856676,-1.0,8.0,0.0,11.11608797939878,4.913012278987965,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.492,1000.0,100.0,10.0,64.947,180.0,50.0,63.48858024094014,450.0,8.123598305463217,9000.0,23.755711714220226,20.0,691.6,0.6506651243493349,0.2081429428593258,-1.0,8.0,0.0,9.616691357945612,4.961732181441924,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1009.0503807948887,500.0,60.0,40.57,1000.0,100.0,10.0,64.924,180.0,50.0,63.83504750000206,454.76127233887985,12.047915959556368,9152.226295153376,24.003911009972693,26.9978335356186,691.6,0.6506651243493349,0.19986963300091024,-1.0,8.0,0.0,10.461804518139143,4.858688284026017,hot_section
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.484,1000.0,100.0,10.0,64.889,180.0,50.0,62.54906294485749,450.0,5.951979899631683,9000.0,23.45457112509598,20.0,691.6,0.6506651243493349,0.21818096249680063,-1.0,8.0,0.0,10.300979616031785,5.257374623232646,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,67.321425636153,50.35479292591083,1000.0,100.0,38.20332410989257,65.243,180.0,50.0,62.830622546764694,450.0,10.177024389720568,9000.0,22.85079183287583,20.0,691.6,0.6506651243493349,0.23830693890413895,-1.0,8.0,0.0,10.03613373074916,4.801006740669444,bearing tube
20.0,980.0,20.0,8.0,15.467763626936915,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.504,1000.0,100.0,10.0,64.682,180.0,50.0,62.815726166299875,450.0,5.0319169535356885,9381.161084929834,17.310171014361178,20.0,691.6,0.6506651243493349,0.22255542257527713,-1.0,8.0,0.0,10.076656149061076,4.8724198029947825,compressor
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.492,1000.0,100.0,10.0,65.01,180.0,50.0,61.565032194995005,450.0,4.969287022623405,9000.0,22.910854799477825,20.0,691.6,0.6506651243493349,0.23630484001740584,-1.0,8.0,0.0,10.243892556231158,5.013174905576885,normal
20.0,980.0,20.0,8.0,15.46822013528264,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.426,1000.0,100.0,10.0,65.194,180.0,50.0,63.24894636941569,450.0,5.408030148643308,9516.370087861416,15.745167604865333,20.0,691.6,0.6506651243493349,0.23521497613463466,-1.0,8.0,0.0,10.4686792386648,5.255097183010411,compressor
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.414,1000.0,100.0,10.0,64.884,180.0,50.0,61.08932654163941,450.0,15.685757527777044,9000.0,24.217048134753533,20.0,691.6,0.6506651243493349,0.19276506217488223,-1.0,8.0,0.0,10.109384930825819,4.922593083823301,combustion
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.41,1000.0,100.0,10.0,65.003,180.0,50.0,63.41393454884476,450.0,3.1121967271624875,9000.0,23.909668881864594,20.0,691.6,0.6506651243493349,0.20301103727118022,-1.0,8.0,0.0,10.169896857279884,5.530809044815614,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.414,1000.0,100.0,10.0,64.995,180.0,50.0,62.29493326604849,450.0,2.9876614666153323,9000.0,23.4504830466018,20.0,691.6,0.6506651243493349,0.21831723177994,-1.0,8.0,0.0,10.69607015707132,4.682298594991695,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1008.7746967440465,500.0,60.0,40.402,1000.0,100.0,10.0,65.321,180.0,50.0,61.01164824683616,461.96154790568085,6.201002997834427,9384.928163786224,23.53311097051351,32.96733993193712,691.6,0.6506651243493349,0.2155629676495497,-1.0,8.0,0.0,10.158860121713683,5.45028002331693,hot_section
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.43,1000.0,100.0,10.0,64.928,180.0,50.0,61.144305268081744,450.0,3.6516508755576025,9000.0,23.16826939930728,20.0,691.6,0.6506651243493349,0.22772435335642396,-1.0,8.0,0.0,10.272511240856542,4.699762457111268,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.41,1000.0,100.0,10.0,64.766,180.0,50.0,61.63703454296753,450.0,4.276446850948606,9000.0,23.15021080690256,20.0,691.6,0.6506651243493349,0.22832630643658133,-1.0,8.0,0.0,10.495115048289719,4.942926731308444,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.402,1000.0,100.0,10.0,64.569,180.0,50.0,61.487189209968776,450.0,6.174909240296929,9000.0,23.830765943961055,20.0,691.6,0.6506651243493349,0.20564113520129818,-1.0,8.0,0.0,10.81663120802921,5.1274161648786425,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.324,1000.0,100.0,10.0,65.123,180.0,50.0,62.46859008618203,450.0,5.726301477408278,9000.0,23.308428422035494,20.0,691.6,0.6506651243493349,0.2230523859321502,-1.0,8.0,0.0,10.6135204646002,5.7191939514408965,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.414,1000.0,100.0,10.0,65.006,180.0,50.0,62.017779720141306,450.0,3.676557993917506,9000.0,23.496125764975485,20.0,691.6,0.6506651243493349,0.2167958078341505,-1.0,8.0,0.0,10.188607476413447,5.313539151328584,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.398,1000.0,100.0,10.0,64.715,180.0,50.0,61.87940489509407,450.0,2.660009806243555,9000.0,22.47622614661943,20.0,691.6,0.6506651243493349,0.25079246177935227,-1.0,8.0,0.0,10.103907726988034,4.857948002655069,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.414,1000.0,100.0,10.0,64.982,180.0,50.0,60.51338728986613,450.0,6.270549463306377,9000.0,23.12684780869047,20.0,691.6,0.6506651243493349,0.22910507304365096,-1.0,8.0,0.0,9.388198211074293,5.4546916904571034,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.254,1000.0,100.0,10.0,64.949,180.0,50.0,62.35606179234134,450.0,5.547782361819731,9842.830523158382,16.1292636307499,20.0,691.6,0.6506651243493349,0.2347162753758802,-1.0,8.0,0.0,10.146031272051776,4.925203283287203,compressor
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.336,1000.0,100.0,10.0,64.827,180.0,50.0,62.65063882343965,450.0,0.7874863634092355,9000.0,22.85726910557352,20.0,691.6,0.6506651243493349,0.23809102981421607,-1.0,8.0,0.0,9.481415120027089,4.722993950295123,normal
20.0,980.0,20.0,8.0,15.471854177959417,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.312,1000.0,100.0,10.0,64.875,173.62469503098197,50.0,61.93946330571856,450.0,3.3736921221834386,9000.0,23.585664849835144,20.0,691.6,0.6506651243493349,0.21381117167216188,-1.0,8.0,0.0,9.487980279242121,5.157039642125339,filter fouling
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.414,1000.0,100.0,10.0,66.376,180.0,50.0,63.369615294272734,450.0,4.3310309240335245,9000.0,23.58205396161412,20.0,691.6,0.6506651243493349,0.2139315346128627,-1.0,8.0,0.0,10.325254463734526,5.0330647968116535,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,66.48622520089398,55.775022457707614,1000.0,100.0,26.82528068898817,66.3,180.0,50.0,62.09509322205067,450.0,5.557659434242063,9000.0,22.75498709284747,20.0,691.6,0.6506651243493349,0.24150043023841772,-1.0,8.0,0.0,9.949711408212123,5.333783228542133,bearing tube
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.246,1000.0,100.0,10.0,66.475,180.0,50.0,62.502446441401695,450.0,5.820202989879542,9127.951312481566,17.384855041722144,20.0,691.6,0.6506651243493349,0.2473312324428992,-1.0,8.0,0.0,10.236104748014686,4.80759157254844,compressor
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.414,1000.0,100.0,10.0,66.679,180.0,50.0,64.19897762561868,450.0,4.567812002350947,9000.0,22.808183636059507,20.0,691.6,0.6506651243493349,0.23972721213134976,-1.0,8.0,0.0,9.686518441311001,5.133526224181324,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.426,1000.0,100.0,10.0,66.479,180.0,50.0,60.477121324004806,450.0,5.170495062717712,9000.0,22.577777300691373,20.0,691.6,0.6506651243493349,0.24740742331028756,-1.0,8.0,0.0,10.600602003738082,5.222092266492169,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.398,1000.0,100.0,10.0,66.846,180.0,50.0,63.43034656611045,450.0,4.128273604756307,9000.0,22.41450012402895,20.0,691.6,0.6506651243493349,0.2528499958657016,-1.0,8.0,0.0,10.071886090028118,5.0973159458427375,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.41,1000.0,100.0,10.0,66.756,180.0,50.0,60.86736974087417,450.0,12.393495085793434,9000.0,22.460991995184326,20.0,691.6,0.6506651243493349,0.25130026682718914,-1.0,8.0,0.0,10.593864163516809,4.989855763768024,combustion
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.324,1000.0,100.0,10.0,66.655,180.0,50.0,62.67016925014662,450.0,3.477471217917492,9000.0,23.281836048241257,20.0,691.6,0.6506651243493349,0.22393879839195813,-1.0,8.0,0.0,10.336720245090913,4.75583356906815,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.402,1000.0,100.0,10.0,66.533,180.0,50.0,61.83403487059274,450.0,4.037982373280217,9000.0,23.060383057394162,20.0,691.6,0.6506651243493349,0.23132056475352794,-1.0,8.0,0.0,10.08262451929933,5.316313126974386,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.254,1000.0,100.0,10.0,66.56,180.0,50.0,62.37489021993893,450.0,3.93064149996282,9000.0,23.510601752132224,20.0,691.6,0.6506651243493349,0.21631327492892585,-1.0,8.0,0.0,9.760736294444639,5.048028575109351,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,72.94351639107575,42.61673826309489,1000.0,100.0,23.500075402118743,66.498,180.0,50.0,62.4104604899476,450.0,0.22885419111305882,9000.0,22.808735150369703,20.0,691.6,0.6506651243493349,0.2397088283210099,-1.0,8.0,0.0,10.015753788824433,5.1737063903781,bearing tube
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.418,1000.0,100.0,10.0,66.688,180.0,50.0,62.63233807208141,450.0,3.205033330141138,9000.0,23.311802702824938,20.0,691.6,0.6506651243493349,0.2229399099058354,-1.0,8.0,0.0,10.41400524274331,4.877227615698793,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.43,1000.0,100.0,10.0,66.593,180.0,50.0,62.62915302527851,450.0,5.856929774568995,9000.0,23.66997215195328,20.0,691.6,0.6506651243493349,0.21100092826822395,-1.0,8.0,0.0,10.34882886707698,5.004554091759753,combustion
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.437,1000.0,100.0,10.0,66.574,180.0,50.0,60.886899839778174,450.0,3.437260016188598,9000.0,22.877582959760396,20.0,691.6,0.6506651243493349,0.23741390134132015,-1.0,8.0,0.0,9.402207673748128,4.636970202903348,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.238,1000.0,100.0,10.0,66.424,180.0,50.0,61.36216958234519,450.0,3.5063524089768285,9000.0,22.635128515474374,20.0,691.6,0.6506651243493349,0.2454957161508542,-1.0,8.0,0.0,10.512841026372971,5.02993385329753,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.238,1000.0,100.0,10.0,66.461,180.0,50.0,61.575085194041414,450.0,4.975982741609175,9000.0,22.646247409843685,20.0,691.6,0.6506651243493349,0.24512508633854382,-1.0,8.0,0.0,9.893046029262445,5.267823613279009,normal
20.0,980.0,20.0,8.0,16.0,15.0,2.0,5.0,20.0,1000.0,500.0,60.0,40.246,1000.0,100.0,10.0,66.502,180.0,50.0,62.397571477106695,450.0,1.8420856259027323,9000.0,22.91839125233597,20.0,691.6,0.6506651243493349,0.2360536249221344,-1.0,8.0,0.0,10.407631860501938,5.032547650127941,normal
